Meta Data
Label,Value,
Date,4/10/2026
Profile,HillsAndValleys
ScanDuration,20 s
ScanLength,503.24 µm
ScanResolution,0.0838454 µm
ScanType,Standard Scan
StylusForce,3 mg
StylusScanRange,524 µm
StylusType,Radius: 5 μm
Time,12:19:34 PM


Analytical Results
Label,Value,R.Cur Pos,R.Cur Width,M.Cur Pos,M.Cur Width
Total_ASH,1.813 µm,49.037 µm,-27.477 µm,386.717 µm,22.74 µm


Data Leveling Position
R Cursor Position,49.0372181078079 µm
R Cursor Width,-27.477116144389 µm
M Cursor Position,455.274036509986 µm
M Cursor Width,22.7398 µm


Data
Lateral(µm),Total Profile(µm),,
19.2844385151177,0.00839094768820033,,
19.368283899966,0.00726637987408178,,
19.4521292848144,0.00821317026511046,,
19.5359746696627,0.0093010846189311,,
19.619820054511,0.00943592875769745,,
19.7036654393594,0.00950371605557706,,
19.7875108242077,0.00848006481692259,,
19.8713562090561,0.00834793072255638,,
19.9552015939044,0.00819481307155995,,
20.0390469787527,0.008050878707334,,
20.1228923636011,0.00695301014278967,,
20.2067377484494,0.00889599907454827,,
20.2905831332978,0.00896960878127861,,
20.3744285181461,0.00901730307355353,,
20.4582739029944,0.0090287010422721,,
20.5421192878428,0.00901092918950408,,
20.6259646726911,0.00899194059688516,,
20.7098100575394,0.0080199003748514,,
20.7936554423878,0.00911646260776856,,
20.8775008272361,0.00937657476714577,,
20.9613462120845,0.0106992613762844,,
21.0451915969328,0.0120317072590558,,
21.1290369817811,0.0112476378089798,,
21.2128823666295,0.0102069111293001,,
21.2967277514778,0.00992619704891489,,
21.3805731363261,0.00945764159398687,,
21.4644185211745,0.00880963316041546,,
21.5482639060228,0.00802065443893127,,
21.6321092908712,0.00715655324542836,,
21.7159546757195,0.00629792620763083,,
21.7998000605678,0.00651346305319503,,
21.8836454454162,0.00685648355372199,,
21.9674908302645,0.00727417957045434,,
22.0513362151128,0.00768546985362078,,
22.1351815999612,0.00800143949455526,,
22.2190269848095,0.00616374057422342,,
22.3028723696579,0.00611857244930517,,
22.3867177545062,0.00502374060502487,,
22.4705631393545,0.00391684009254104,,
22.5544085242029,0.00490581117177947,,
22.6382539090512,0.00511381908423627,,
22.7220992938995,0.00548101467246529,,
22.8059446787479,0.0059789381812857,,
